Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,SIRGAPUR,1,DOMESTIC,619,483,39249.0,358.08
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,TEMBURNI,1,DOMESTIC,571,412,33485.0,258.31
NIRMAL,NIRMAL,NIRMAL RURAL,LAXMANCHANDA,BABAPUR,1,DOMESTIC,359,301,20872.0,180.418
NIZAMABAD,ARMOOR,BHEEMGAL,SIRIKONDA,MYLARAM,1,DOMESTIC,422,0,0.0,308.505
NIZAMABAD,ARMOOR,BHEEMGAL,SIRIKONDA,NARSINGPALLY ,1,DOMESTIC,239,0,0.0,191.55
NIZAMABAD,ARMOOR,BHEEMGAL,SIRIKONDA,NYVANANDI,1,DOMESTIC,1014,0,0.0,679.057
NIZAMABAD,ARMOOR,BHEEMGAL,SIRIKONDA,PANDIMADUGU,1,DOMESTIC,259,0,0.0,156.352
NIZAMABAD,ARMOOR,BHEEMGAL,SIRIKONDA,PEDDAVALGOT,1,DOMESTIC,834,756,96948.0,517.764
NIZAMABAD,ARMOOR,BHEEMGAL,SIRIKONDA,PISARAGUTTA (T),1,DOMESTIC,34,33,3889.0,17.2
NIZAMABAD,ARMOOR,BHEEMGAL,SIRIKONDA,POTHNOOR,1,DOMESTIC,253,214,30912.0,158.196
NIZAMABAD,ARMOOR,BHEEMGAL,SIRIKONDA,RAVUTLA,1,DOMESTIC,772,675,94072.0,658.109
NIZAMABAD,ARMOOR,BHEEMGAL,SIRIKONDA,REKULAPALLY,1,DOMESTIC,673,595,78545.0,408.358
NIZAMABAD,ARMOOR,BHEEMGAL,SIRIKONDA,SARPALLY (T),1,DOMESTIC,110,108,13862.0,69.39
NIZAMABAD,ARMOOR,BHEEMGAL,SIRIKONDA,SIRIKONDA,1,DOMESTIC,1596,1471,126462.0,1617.662
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,SIDDAPOOR,1,DOMESTIC,134,109,13775.0,68.283
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,SULEMANNAGAR,1,DOMESTIC,659,568,93286.0,427.659
NIZAMABAD,BODHAN,RUDRUR,VARNI,BADAPAHAD,1,DOMESTIC,129,121,18813.0,93.98
NIZAMABAD,BODHAN,RUDRUR,VARNI,HUMNAPOOR,1,DOMESTIC,542,0,0.0,319.389
NIZAMABAD,BODHAN,RUDRUR,VARNI,JAKORA,1,DOMESTIC,948,794,100404.0,527.094
NIZAMABAD,BODHAN,RUDRUR,VARNI,JALALPUR,1,DOMESTIC,916,0,0.0,538.13
NIZAMABAD,BODHAN,RUDRUR,VARNI,KHUNIPUR,1,DOMESTIC,252,203,27426.0,129.84
NIZAMABAD,BODHAN,RUDRUR,VARNI,KOKKALDAS THANDA,1,DOMESTIC,1,0,0.0,1.0
NIZAMABAD,BODHAN,RUDRUR,VARNI,MALLARAM,1,DOMESTIC,324,0,0.0,175.094
NIZAMABAD,BODHAN,RUDRUR,VARNI,NEHURUNAGAR,1,DOMESTIC,187,156,26673.0,148.572
NIZAMABAD,BODHAN,RUDRUR,VARNI,PYADMALR,1,DOMESTIC,367,0,0.0,168.879
NIZAMABAD,BODHAN,RUDRUR,VARNI,RAJPET,1,DOMESTIC,72,63,9729.0,36.484
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,JOGIPET,1,DOMESTIC,235,194,15000.0,220.848
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,KAMTA,1,DOMESTIC,624,542,44700.0,452.575
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,KHUDAVANPOOR,1,DOMESTIC,1028,895,65627.0,694.459
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,KOULPOOR,1,DOMESTIC,317,287,25061.0,313.134
