Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
NIZAMABAD,BODHAN,RUDRUR,VARNI,POTTIGUTTA THANDA,1,DOMESTIC,67,67,6871,41.28
NIZAMABAD,BODHAN,RUDRUR,VARNI,PYADMALR,1,DOMESTIC,150,95,6132,71.405
NIZAMABAD,BODHAN,RUDRUR,VARNI,RAJPET,1,DOMESTIC,87,79,8208,47.836
NIZAMABAD,BODHAN,RUDRUR,VARNI,SANKORA,1,DOMESTIC,293,213,24340,197.459
NIZAMABAD,BODHAN,RUDRUR,VARNI,SAYEEDPUR,1,DOMESTIC,189,159,15044,109.644
NIZAMABAD,BODHAN,RUDRUR,VARNI,SIDDAPUR TANDA,1,DOMESTIC,161,146,10585,81.393
NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,1,DOMESTIC,2401,2213,261093,2574.507
NIZAMABAD,BODHAN,RUDRUR,VARNI,SRINAGAR,1,DOMESTIC,471,410,45273,421.045
NIZAMABAD,BODHAN,RUDRUR,VARNI,TAGLEPALLI,1,DOMESTIC,808,701,65401,476.423
NIZAMABAD,BODHAN,RUDRUR,VARNI,VADDAPALLY,1,DOMESTIC,761,654,65634,630.599
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,ARGUL,1,DOMESTIC,1317,1275,131322,1428.802
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,BRAHMANPALLY,1,DOMESTIC,745,710,77939,543.046
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,JAKRANPALY,1,DOMESTIC,1837,1743,175315,1673.664
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,LAXMAPUR,1,DOMESTIC,516,467,45735,337.848
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,MUNIPALLY,1,DOMESTIC,1247,1214,125167,1129.392
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,NALLAGUTTA THANDA,1,DOMESTIC,220,209,24099,165.062
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,NARAYANPET,1,DOMESTIC,362,347,32225,349.792
