Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-III,ISLAMPURA COLONY,1,DOMESTIC,1,0,0,1.766
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-III,KAMAREDDY TOWN II,1,DOMESTIC,4059,3675,415913,8392.572
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),ADLOOR,1,DOMESTIC,2430,2025,173658,2728.363
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),CHINNAMALLAREDDY,1,DOMESTIC,2031,1780,144084,1898.632
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),ELCHIPOOR,1,DOMESTIC,249,233,21837,385.78
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),GARGUL,1,DOMESTIC,757,557,50637,629.273
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),GUDEM,1,DOMESTIC,322,242,18201,220.396
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),ISSROJIWADI,1,DOMESTIC,451,328,26206,374.298
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),KOTALPALLY,1,DOMESTIC,119,104,9831,105.629
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,SABDALPOOR,1,DOMESTIC,85,83,6034,57.406
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,SATHOLI,1,DOMESTIC,234,207,12455,115.308
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,SHIVAPOOR,1,DOMESTIC,118,91,6934,55.066
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,SOMVARPET,1,DOMESTIC,210,192,11520,143.66
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,Somaryagadi thanda,1,DOMESTIC,11,11,769,11.73
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,THIMMAPOOR,1,DOMESTIC,169,146,10263,76.611
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,TIMMAREDDIPET,1,DOMESTIC,289,265,20475,178.085
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,Thimmareddy thanda,1,DOMESTIC,5,5,305,4.814
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,VELLUTLA,1,DOMESTIC,587,515,29637,329.254
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,VENKATAPOOR,1,DOMESTIC,94,91,6444,71.052
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,Vellutlapet,1,DOMESTIC,20,20,1234,19.316
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,1,DOMESTIC,4291,3944,320365,4464.033
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,NAGARAM (VAVILALA),1,DOMESTIC,305,251,21576,244.552
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,PAPAIAHPALLY-BSHARIF,1,DOMESTIC,107,100,9074,80.13
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,PAPAKKAPALLY-VAVILAL,1,DOMESTIC,296,256,18454,210.68
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,SAYAMPET(B SHARIFF),1,DOMESTIC,390,296,27741,317.396
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,SHAMBUNIPALLI,1,DOMESTIC,24,24,1355,23.295
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,THANGULA,1,DOMESTIC,535,410,36989,406.252
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,VAVILALA,1,DOMESTIC,696,645,55344,601.629
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,THANUGULA,VILASAGAR,1,DOMESTIC,383,344,34372,264.452
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,VEENAVANKA,ACHAM PALLY,1,DOMESTIC,38,35,2909,29.03
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,VEENAVANKA,BETHIGAL,1,DOMESTIC,766,676,54525,575.116
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,VEENAVANKA,BRAHMANAPALLY,1,DOMESTIC,145,102,10007,94.822
KARIMNAGAR,HUZURABAD,JAMMIKUNTA,VEENAVANKA,HIMMATHNAGARAM,1,DOMESTIC,338,319,25699,291.622
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,NIJAYATHIGUDEM,1,DOMESTIC,233,219,19246,190.105
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,PEDDURIPALLY,1,DOMESTIC,79,68,5953,63.69
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,SHAMSHABAD,1,DOMESTIC,208,201,17483,166.646
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,VANNARAM,1,DOMESTIC,342,322,30828,298.045
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,MANAKONDUR,ANNARAM,1,DOMESTIC,1489,1279,116270,1158.86
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,MANAKONDUR,JAGGAIAHPALLY,1,DOMESTIC,315,287,19966,284.746
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,MANAKONDUR,KALLEDA,1,DOMESTIC,649,497,44014,431.39
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,MANAKONDUR,LAXMIPUR,1,DOMESTIC,457,404,35040,324.38
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,MANAKONDUR,LINGAPUR,1,DOMESTIC,601,576,53886,494.46
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,MANAKONDUR,MADDIKUNTA,1,DOMESTIC,339,259,22978,215.113
MAHABUBABAD,MAHABUBABAD,KORIVI,KORIVI,GUNDRATHIMADUGU(STN),1,DOMESTIC,286,220,23039,119.211
MAHABUBABAD,MAHABUBABAD,KORIVI,KORIVI,HARIDAS THANDA,1,DOMESTIC,25,23,0,6.05
MAHABUBABAD,MAHABUBABAD,KORIVI,KORIVI,HARYA THANDA,1,DOMESTIC,74,49,0,19.03
MAHABUBABAD,MAHABUBABAD,KORIVI,KORIVI,JAGYA THANDA,1,DOMESTIC,137,123,4911,54.92
MAHABUBABAD,MAHABUBABAD,KORIVI,KORIVI,KAKULABODU THANDA,1,DOMESTIC,94,41,0,22.56
MAHABUBABAD,MAHABUBABAD,KORIVI,KORIVI,KANCHARLA GUDEM,1,DOMESTIC,232,162,4259,68.655
MAHABUBABAD,MAHABUBABAD,KORIVI,KORIVI,KOTHUR,1,DOMESTIC,316,215,18878,143.65
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,GALIVARIGUDEM,1,DOMESTIC,313,186,11245,121.241
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,GUNDEPUDI,1,DOMESTIC,928,740,52667,361.797
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,GURRAPU THANDA,1,DOMESTIC,229,216,4651,76.322
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,KOTIYA THANDA,1,DOMESTIC,83,83,263,20.19
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,LACHYA THANDA,1,DOMESTIC,70,69,4159,23.45
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,LUNAVATH THANDA,1,DOMESTIC,95,95,1162,22.8
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,MADHURIPURAM,1,DOMESTIC,73,45,5785,45.522
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,MARIPEDA  (HQ),1,DOMESTIC,1983,819,69635,1022.098
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,MARIPEDA TOWN 1,1,DOMESTIC,2053,1985,192326,2561.838
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,MARIPEDA TOWN 2,1,DOMESTIC,2554,2530,229722,2972.345
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,MULAMARRI THANDA,1,DOMESTIC,103,90,6971,30.31
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,POOLA BAJAR,1,DOMESTIC,1,0,0,0.24
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,PURUSHOTHAMA GUDEM,1,DOMESTIC,298,187,16195,169.49
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),NEW MARKET AREA,1,DOMESTIC,61,60,6343,123.472
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),OLD MARKET ROAD,1,DOMESTIC,38,38,3680,77.0
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),SAI NAGAR,1,DOMESTIC,109,108,12543,224.0
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),SC COLONY,1,DOMESTIC,95,95,3532,72.5
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),SCAURVY NAGAR,1,DOMESTIC,91,91,11507,182.0
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),SOMARAM,1,DOMESTIC,719,457,31244,328.072
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),TEACHERS COLONY,1,DOMESTIC,178,176,18627,354.856
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),THORRUR A,1,DOMESTIC,3844,3553,371001,5591.056
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),THORRUR HQ,1,DOMESTIC,5264,4867,486255,7176.778
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,BELLAMPALLY - RURAL,AKANPALY,1,DOMESTIC,1126,826,80501,532.965
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,BELLAMPALLY - RURAL,ANKUSAM,1,DOMESTIC,316,250,29519,192.224
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,BELLAMPALLY - RURAL,BHATWANPALLI,1,DOMESTIC,489,383,34063,299.196
MANCHERIAL,BELLAMPALLY,BELLAMPALLY,BELLAMPALLY - RURAL,BUDAKALAN,1,DOMESTIC,1086,493,44948,513.61
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,AKKEPALLY,1,DOMESTIC,144,121,10833,79.25
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,ANGRAJPALLI,1,DOMESTIC,321,283,28062,204.39
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,BHEEMRAOPET,1,DOMESTIC,226,195,20435,136.68
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,BUDDARAM,1,DOMESTIC,57,47,4076,26.8
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,CHENNUR,1,DOMESTIC,9387,7963,907204,10188.245
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,CHINTALAPALLI,1,DOMESTIC,146,134,11006,79.42
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,KACHANPALLY,1,DOMESTIC,166,145,15313,125.18
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,KAMBOJIPET,1,DOMESTIC,34,32,3248,26.75
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,KANNEPALLY,1,DOMESTIC,74,68,3523,35.46
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,KISTAMPET,1,DOMESTIC,802,679,61537,575.342
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,KOTHERSALA,1,DOMESTIC,249,220,22560,212.69
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,LAMBADIPALLY,1,DOMESTIC,62,59,5234,36.42
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,EDLAWADA,1,DOMESTIC,96,96,12677,203.0
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,GOSEVA MANDAL ,1,DOMESTIC,51,51,6919,104.0
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,HINDI HIGH SCHOOL,1,DOMESTIC,23,23,5256,82.0
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,IB AREA,1,DOMESTIC,80,80,12446,163.0
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,IB-2 FIRE STATION,1,DOMESTIC,14,14,1657,30.0
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,LIC COLONY,1,DOMESTIC,242,240,25857,438.088
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,MADHURA NAGAR,1,DOMESTIC,83,83,10761,133.0
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,MANCHERAIAL TOWN,1,DOMESTIC,16757,15877,1918873,27672.558
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,MULKALLA,1,DOMESTIC,1152,1044,117650,1349.44
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,MUNCIPAL WATER TANK AREA,1,DOMESTIC,32,31,3935,86.0
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,NTR COLONY,1,DOMESTIC,126,126,12768,189.0
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,OLD MNCL,1,DOMESTIC,422,422,50586,709.946
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,PADMASHALI COLONY,1,DOMESTIC,119,119,13576,190.13
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,RAMNAGAR,1,DOMESTIC,637,636,74886,1101.202
MANCHERIAL,MANCHERIAL,MANCHERIAL,MANCHERIAL - TOWN,RANGAMPET,1,DOMESTIC,128,128,16186,221.0
