Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,MALYAL,1,DOMESTIC,26,5,526.0,7.0
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,MARRIMEDUGU,1,DOMESTIC,719,625,25900.0,402.403
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,MOHMADABAD,1,DOMESTIC,168,146,6476.0,73.791
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,MURRIGUDA,1,DOMESTIC,388,342,12772.0,249.144
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,NARASINGAPOOR,1,DOMESTIC,36,18,219.0,8.58
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,PAIDIPALLI,1,DOMESTIC,19,17,374.0,6.84
MANCHERIAL,MANCHERIAL,LUXETTIPET,JANNARAM,PARAMPALLY,1,DOMESTIC,27,27,980.0,13.254
NIRMAL,BHAINSA,BASAR,LOHESRA,KISTAPUR,1,DOMESTIC,207,0,0.0,124.521
NIRMAL,BHAINSA,BASAR,LOHESRA,LOHESRA,1,DOMESTIC,1296,1061,57316.0,777.193
NIRMAL,BHAINSA,BASAR,LOHESRA,MANMAD,1,DOMESTIC,638,533,49057.0,276.666
NIRMAL,BHAINSA,BASAR,LOHESRA,MOHALA,1,DOMESTIC,100,70,5402.0,27.89
NIRMAL,BHAINSA,BASAR,LOHESRA,NAGER,1,DOMESTIC,406,0,0.0,175.353
NIRMAL,BHAINSA,BASAR,LOHESRA,NARSIMHANAGER TANDA,1,DOMESTIC,10,0,0.0,10.0
NIRMAL,BHAINSA,BASAR,LOHESRA,PANCHIGUDA,1,DOMESTIC,251,205,18934.0,101.575
NIRMAL,BHAINSA,BASAR,LOHESRA,PIPREE,1,DOMESTIC,567,438,40010.0,235.672
NIRMAL,BHAINSA,BASAR,LOHESRA,POTPALLY,1,DOMESTIC,214,167,13970.0,89.597
NIRMAL,BHAINSA,BASAR,LOHESRA,POTPALLY (P),1,DOMESTIC,38,28,3440.0,9.96
NIRMAL,BHAINSA,BASAR,LOHESRA,PUSPUR,1,DOMESTIC,1063,0,0.0,423.337
NIRMAL,BHAINSA,BASAR,LOHESRA,RAIPURKANDLY,1,DOMESTIC,647,502,48118.0,293.848
NIRMAL,BHAINSA,BASAR,LOHESRA,RAJURA,1,DOMESTIC,884,752,36086.0,370.404
NIRMAL,NIRMAL,KHANAPUR,KADDAM,KANNAPUR,1,DOMESTIC,431,280,10722.0,214.16
NIRMAL,NIRMAL,KHANAPUR,KADDAM,KONDKUR,1,DOMESTIC,359,256,11956.0,240.856
NIRMAL,NIRMAL,KHANAPUR,KADDAM,KURRATHANDA,1,DOMESTIC,1,1,8.0,1.0
NIRMAL,NIRMAL,KHANAPUR,KADDAM,LACHN YELLAPUR,1,DOMESTIC,171,127,5256.0,91.34
NIRMAL,NIRMAL,KHANAPUR,KADDAM,LAKSHMIPUR,1,DOMESTIC,111,86,2139.0,49.37
NIRMAL,NIRMAL,KHANAPUR,KADDAM,LAKSHMISAGAR,1,DOMESTIC,212,139,5237.0,72.83
NIRMAL,NIRMAL,KHANAPUR,KADDAM,LINGAPUR,1,DOMESTIC,1155,848,39851.0,631.478
NIRMAL,NIRMAL,KHANAPUR,KADDAM,MADDIPADAGA(NEW,1,DOMESTIC,419,275,10712.0,206.03
NIRMAL,NIRMAL,KHANAPUR,KADDAM,MADDIPADGA(OLD),1,DOMESTIC,380,254,10774.0,172.62
NIRMAL,NIRMAL,KHANAPUR,KADDAM,MASAYIPET,1,DOMESTIC,375,261,12887.0,189.25
NIRMAL,NIRMAL,KHANAPUR,KADDAM,MORRIGUDEM,1,DOMESTIC,228,194,6195.0,106.46
NIRMAL,NIRMAL,KHANAPUR,KADDAM,NARSAPUR,1,DOMESTIC,163,104,4332.0,77.66
KHAMMAM,WYRA,WYRA,WYRA (RURAL),JINKALAGUDEM,1,DOMESTIC,129,0,0.0,67.06
KHAMMAM,WYRA,WYRA,WYRA (RURAL),KHANAPURAM,1,DOMESTIC,357,332,32920.0,268.076
KHAMMAM,WYRA,WYRA,WYRA (RURAL),KONDAKODIMA,1,DOMESTIC,471,449,42121.0,289.943
KHAMMAM,WYRA,WYRA,WYRA (RURAL),KOSTLA,1,DOMESTIC,82,0,0.0,30.92
KHAMMAM,WYRA,WYRA,WYRA (RURAL),LINGANNAPALEM,1,DOMESTIC,204,188,22040.0,121.656
KHAMMAM,WYRA,WYRA,WYRA (RURAL),NARAPANENIPALLY,1,DOMESTIC,286,270,28066.0,166.764
KHAMMAM,WYRA,WYRA,WYRA (RURAL),PALADUGU,1,DOMESTIC,600,0,0.0,343.472
KHAMMAM,WYRA,WYRA,WYRA (RURAL),PUNYAPURAM,1,DOMESTIC,328,306,28586.0,182.827
KHAMMAM,WYRA,WYRA,WYRA (RURAL),REBBAVARAM,1,DOMESTIC,838,0,0.0,555.172
KHAMMAM,WYRA,WYRA,WYRA (RURAL),TATIPUDI,1,DOMESTIC,599,0,0.0,440.886
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,CHINNA KISTA PURAM-GAR,1,DOMESTIC,405,336,10979.0,182.04
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,DAKYA THANDA-GA,1,DOMESTIC,35,23,1077.0,13.87
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,DUBBA GUDEM-GAR,1,DOMESTIC,79,72,3128.0,55.76
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,GANDI THANDA-GAR,1,DOMESTIC,29,27,1351.0,10.86
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,GANDI-GAR,1,DOMESTIC,20,17,782.0,5.45
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,GANGARAM THANDA-GA,1,DOMESTIC,160,134,7444.0,66.1
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,GARLA,1,DOMESTIC,2593,2234,136753.0,2337.687
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,GOPLA PURAM-GAR,1,DOMESTIC,263,220,8531.0,132.31
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,GUMPELLA GUDEM-GAR,1,DOMESTIC,285,251,6485.0,129.87
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,KELOTH THANDA-GA,1,DOMESTIC,48,44,2331.0,26.56
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,KOTHA KUNTA THANDA-GA,1,DOMESTIC,31,30,1695.0,18.39
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,KOTHA THANDA- GA,1,DOMESTIC,132,108,1993.0,47.35
MAHABUBABAD,MAHABUBABAD,KORIVI,GARLA,KOTYATHANDA-GAR,1,DOMESTIC,188,149,7268.0,76.34
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (RURAL),THURUPU THANDA,1,DOMESTIC,13,13,105.0,3.18
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (RURAL),UTHARA THANDA,1,DOMESTIC,1,1,142.0,1.0
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (RURAL),V S LAXMIPUR,1,DOMESTIC,346,287,7879.0,128.3
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (RURAL),VEMANUR,1,DOMESTIC,926,717,12956.0,292.7
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (RURAL),VENKATA REDDY PALLE,1,DOMESTIC,50,39,1212.0,22.54
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),MAHABUBABAD-6   (HQ),1,DOMESTIC,912,67,20643.0,539.25
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NSPT ROAD,1,DOMESTIC,4127,3956,321092.0,6065.027
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),RTC BUS STAND ,1,DOMESTIC,3481,3384,270233.0,5015.125
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),YELLAND ROAD,1,DOMESTIC,3424,3322,269776.0,5337.32
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,VENKATAPURAM,1,DOMESTIC,423,273,12075.0,203.16
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,AUTHAPUR,1,DOMESTIC,507,435,15011.0,276.188
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,BABOJI THANDA,1,DOMESTIC,47,37,1777.0,12.64
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,BATHAI THANDA,1,DOMESTIC,1,1,49.0,0.25
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,BAVOJI THANDA,1,DOMESTIC,12,3,151.0,6.24
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,BOMMAKALLU,1,DOMESTIC,446,239,9137.0,199.724
MAHABUBABAD,THORRUR,THORRUR,PEDDA VANGARA,CHITYAL,1,DOMESTIC,565,438,20049.0,275.696
