Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
WARANGAL,WARANGAL,SHAMBUNIPET,SHAMBUNIPET,KAMUNIPENTA-II,1,DOMESTIC,379,367,46408,517.766
WARANGAL,WARANGAL,SHAMBUNIPET,SHAMBUNIPET,KAREEMABAD-I,1,DOMESTIC,475,358,42044,485.192
WARANGAL,WARANGAL,SHAMBUNIPET,SHAMBUNIPET,KAREEMABAD-II,1,DOMESTIC,970,933,109404,1240.75
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,MACHAPOOR,VISWANADHAPUR,1,DOMESTIC,347,256,23349,212.68
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,MACHAPOOR,YELUKURTHY,1,DOMESTIC,1131,771,69045,774.62
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,SANGEM,Balunayak thanda,1,DOMESTIC,64,64,200,32.0
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,SANGEM,Bikojinayak thanda,1,DOMESTIC,61,61,410,30.5
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,SANGEM,CHINTALPALLI,1,DOMESTIC,603,441,35810,384.03
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,SANGEM,GANDINAGAR,1,DOMESTIC,220,159,14042,158.283
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,SANGEM,GOLLAPALLI (MONDRAI),1,DOMESTIC,135,135,10405,90.038
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,SANGEM,GUNTURPALLY (P),1,DOMESTIC,3,0,0,1.65
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,SANGEM,JYOTHI THANDA,1,DOMESTIC,20,1,0,11.45
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,SANGEM,KOTHAGUDEM,1,DOMESTIC,210,177,13040,158.25
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,SANGEM,KRISHNA NAGAR,1,DOMESTIC,166,138,11141,121.0
WARANGAL,RURAL WARANGAL,KAPULAKANAPARTHY,SANGEM,KUNTAPALLI,1,DOMESTIC,675,535,45758,497.28
WARANGAL,WARANGAL,SHAMBUNIPET,SHAMBUNIPET,ORUSU,1,DOMESTIC,762,729,83415,1016.414
WARANGAL,WARANGAL,SHAMBUNIPET,SHAMBUNIPET,PERIKAWADA-I,1,DOMESTIC,7,7,2664,13.0
WARANGAL,WARANGAL,SHAMBUNIPET,SHAMBUNIPET,PERIKAWADA-II,1,DOMESTIC,6,6,658,9.0
WARANGAL,WARANGAL,SHAMBUNIPET,SHAMBUNIPET,RANGASAIPET-I,1,DOMESTIC,2627,2505,311698,3875.469
WARANGAL,WARANGAL,SHAMBUNIPET,SHAMBUNIPET,RANGASAIPET-II,1,DOMESTIC,1351,1286,158365,2025.449
WARANGAL,WARANGAL,SHAMBUNIPET,SHAMBUNIPET,S R R THOTA-I,1,DOMESTIC,1,0,0,0.24
