Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,BOREGOAN,1,DOMESTIC,618,562,36900,396.6
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,DANDIGUTTA,1,DOMESTIC,166,149,11111,148.969
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,DOOPALLY,1,DOMESTIC,953,893,59210,658.992
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,KALYA POOR,1,DOMESTIC,468,424,29928,293.088
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,KANDAKURTY,1,DOMESTIC,1024,920,61360,715.736
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,KISHAN THANDA,1,DOMESTIC,46,45,2779,32.2
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,KUNEPALLY,1,DOMESTIC,362,305,18018,193.29
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,MAULALI THANDA,1,DOMESTIC,48,48,3495,39.16
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,NEELA,1,DOMESTIC,1600,1348,105922,1057.809
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,NEELA PAPER MILL,1,DOMESTIC,249,248,21041,175.879
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,RENJAL,1,DOMESTIC,1604,1384,97650,1061.885
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,SATAPOOR,1,DOMESTIC,1142,1030,86455,826.049
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,NYALKAL,1,DOMESTIC,1604,1504,124635,1613.439
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,ODDERA COLONY,1,DOMESTIC,103,102,6039,104.21
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,SINGAMPALLY,1,DOMESTIC,473,471,29656,440.46
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,SIRPUR,1,DOMESTIC,938,832,46426,835.158
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,SRIRAMNAGAR T,1,DOMESTIC,73,73,4573,41.98
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,THANAKHURD,1,DOMESTIC,317,292,23881,328.562
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,YELLAMMAKUNTA,1,DOMESTIC,104,79,2823,44.85
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,NIZAMABAD(RURAL),ASHOK FARM,1,DOMESTIC,109,91,7331,75.81
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,NIZAMABAD(RURAL),CHAKRADHARNAGAR,1,DOMESTIC,298,297,19587,246.606
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,NIZAMABAD(RURAL),DHARMARAM - (M),1,DOMESTIC,300,264,18709,212.94
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-II,K6,1,DOMESTIC,835,760,75450,1254.464
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-II,M3,1,DOMESTIC,2957,2837,247040,4237.134
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-II,M4,1,DOMESTIC,188,148,15852,321.833
