Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
KAMAREDDY,KAMAREDDY,DOMAKONDA,RAJAMPET,Shershankar thanda,1,DOMESTIC,169,130,9688,83.214
KAMAREDDY,KAMAREDDY,DOMAKONDA,RAJAMPET,TALAMADLA,1,DOMESTIC,774,592,44941,641.842
KAMAREDDY,KAMAREDDY,DOMAKONDA,RAJAMPET,YELLAPUR THANDA,1,DOMESTIC,77,77,5862,40.03
KAMAREDDY,KAMAREDDY,DOMAKONDA,RAJAMPET,YELLAREDDIPALLY,1,DOMESTIC,348,310,26089,307.551
KAMAREDDY,YELLAREDDY,LINGAMPET,LINGAMPET,LINGAMPET,1,DOMESTIC,2166,1824,156515,1877.151
KAMAREDDY,YELLAREDDY,LINGAMPET,LINGAMPET,MOTHE,1,DOMESTIC,747,624,59984,479.69
KAMAREDDY,YELLAREDDY,LINGAMPET,LINGAMPET,MUSTAPOOR,1,DOMESTIC,153,139,10245,82.44
KAMAREDDY,YELLAREDDY,LINGAMPET,LINGAMPET,ONTARIPALLI,1,DOMESTIC,119,97,7034,55.5
KAMAREDDY,YELLAREDDY,LINGAMPET,LINGAMPET,POLKAMPET,1,DOMESTIC,603,410,39467,284.918
KAMAREDDY,YELLAREDDY,LINGAMPET,LINGAMPET,POTHAIPALLY,1,DOMESTIC,253,215,12667,106.078
KAMAREDDY,YELLAREDDY,LINGAMPET,LINGAMPET,RAMPALLY,1,DOMESTIC,140,122,9208,96.264
KAMAREDDY,YELLAREDDY,LINGAMPET,LINGAMPET,SURAIPALLY,1,DOMESTIC,207,171,13247,121.754
KAMAREDDY,YELLAREDDY,LINGAMPET,LINGAMPET,YELLARAM,1,DOMESTIC,72,66,4874,26.274
KAMAREDDY,YELLAREDDY,LINGAMPET,SARVAPOOR,CHENNAPOOR,1,DOMESTIC,110,95,5371,61.634
KAMAREDDY,YELLAREDDY,LINGAMPET,SARVAPOOR,CHINNA POTHANGAL,1,DOMESTIC,222,199,17184,131.22
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,SARVAIPET,1,DOMESTIC,61,45,3390,36.935
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,SHIVARAMPALLY,1,DOMESTIC,190,157,15998,124.635
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,SOMARAM,1,DOMESTIC,364,312,27345,255.26
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,VENKAPALLY,1,DOMESTIC,758,612,50241,577.315
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,VENKATESHWARLAPALLY,1,DOMESTIC,158,136,11036,102.32
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,VENNAMPALLY,1,DOMESTIC,506,380,31584,345.23
KARIMNAGAR,HUZURABAD,HUZURABAD,SAIDAPUR,YELLAMPALLY,1,DOMESTIC,327,268,23147,210.24
KARIMNAGAR,HUZURABAD,HUZURABAD,TADIKAL,AMBALAPUR,1,DOMESTIC,353,332,28841,283.78
KARIMNAGAR,HUZURABAD,HUZURABAD,TADIKAL,ARKANDLA,1,DOMESTIC,138,132,11706,105.734
KARIMNAGAR,HUZURABAD,HUZURABAD,TADIKAL,CHINTAGUTTA,1,DOMESTIC,245,202,18641,198.621
KARIMNAGAR,HUZURABAD,HUZURABAD,TADIKAL,DHARMARAM,1,DOMESTIC,135,68,5592,100.06
