Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
NIRMAL,NIRMAL,NIRMAL,NIRMAL - TOWN,BANGALPET,1,DOMESTIC,133,131,13469,210.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL - TOWN,BARKATPURA,1,DOMESTIC,109,106,13971,217.0
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,KAREPALLI,1,DOMESTIC,228,211,17571,130.847
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,KOTHA (T),1,DOMESTIC,129,127,11377,101.92
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,LINGAPOOR,1,DOMESTIC,265,254,21903,245.856
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,MENDORA,1,DOMESTIC,996,958,90152,803.716
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,MUCHKOOR,1,DOMESTIC,1420,1364,122609,1157.18
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,PALLIKONDA,1,DOMESTIC,962,924,76842,779.276
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,PEDDAMAKADI (T),1,DOMESTIC,129,129,12266,90.31
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,PIPRI(JR),1,DOMESTIC,563,556,52656,484.676
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,RAHATHNAGER,1,DOMESTIC,191,181,19168,136.69
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,RAMACHANDRAPALL,1,DOMESTIC,38,24,3066,14.92
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,SECENDRAPOOR,1,DOMESTIC,574,558,51385,526.14
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL-RURAL,SIDDAPALLI,1,DOMESTIC,91,90,8588,80.68
NIZAMABAD,BODHAN,RUDRUR,VARNI,ANTAPUR THANDA,1,DOMESTIC,4,4,346,3.26
NIZAMABAD,BODHAN,RUDRUR,VARNI,BADAPAHAD,1,DOMESTIC,147,136,16657,111.753
NIZAMABAD,BODHAN,RUDRUR,VARNI,CHELKA THANDA,1,DOMESTIC,63,58,4680,32.317
NIZAMABAD,BODHAN,RUDRUR,VARNI,CHINTALPET THANDA,1,DOMESTIC,83,78,7055,38.52
